Serial,Rank,Word,Type,Emotion
3032,2,名片,N,NONE
3032,2,水份,N,NONE
3032,2,店大,N,NONE
3032,2,許多,ADV,POSITIVE
3032,2,回傳,Vt,NONE
3034,2,二日,N,NONE
3034,2,遊人,N,NONE
3034,2,天目湖,N,NONE
3038,2,室花灑,Vt,NONE
3038,2,爭搶,Vt,NONE
3038,2,動物,N,NONE
3038,2,黑夜,N,NONE
3038,2,10年,N,NONE
3038,2,轎車,N,NONE
3038,2,冷水浴,N,NONE
3038,2,凍結,Vt,NEGATIVE
3038,2,鮮橙,Vi,NONE
3038,2,卡車,N,NONE
3038,2,參與,Vt,POSITIVE
3038,2,神經質,Vi,NEGATIVE
3038,2,摩托車,N,NONE
3038,2,行人,N,NONE
3038,2,讓步,Vi,NEGATIVE
3038,2,買單,Vi,NONE
3038,2,菜場,N,NONE
3038,2,報警器,N,NONE
3038,2,亂竄,Vi,NEGATIVE
3038,2,上下班,Vi,NONE
3038,2,立交橋,N,NONE
3038,2,狗屁,N,NONE
3040,2,金泰海博,N,NONE
3040,2,公廁,N,NONE
3040,2,雜草叢生,Vi,NONE
3040,2,關死,Vt,NONE
3040,2,窗熱,N,NONE
3040,2,晚起,Vi,NONE
3040,2,眼淚,N,NEGATIVE
3040,2,吵吵,Vi,NONE
3041,2,金元,N,NONE
3041,2,衛生部,N,NONE
3041,2,親熱聲,N,NONE
3043,2,狂妄,Vi,NEGATIVE
3043,2,自以為是,Vi,NEGATIVE
3043,2,切記,Vt,NONE
3043,2,肆意,ADV,NONE
3043,2,自大,Vi,NEGATIVE
3044,2,拜託,Vt,NEGATIVE
3044,2,救,Vt,NONE
3044,2,床板,N,NONE
3044,2,特此,ADV,NONE
3047,2,特惠,A,NONE
3047,2,星座,N,NONE
3047,2,錦地,N,NONE
3049,2,變通,Vi,NONE
3049,2,根據,N,POSITIVE
3049,2,06年,N,NONE
3049,2,富仁坊,N,NONE
3049,2,辦到,Vt,POSITIVE
3049,2,虛心,Vi,NONE
3049,2,忠心,Vi,POSITIVE
3049,2,火冒三丈,Vi,NEGATIVE
3049,2,終歸,ADV,NONE
3052,2,蓬萊,N,NONE
3054,2,實話實說,Vi,POSITIVE
3054,2,調低,Vt,NEGATIVE
3054,2,隱私性,N,NONE
3055,2,討,Vt,NONE
3055,2,趨,Vt,NONE
3055,2,八佰伴,N,NONE
3055,2,傻,Vi,NONE
3055,2,日記本,N,NONE
3055,2,詞典,N,NONE
3055,2,傻傻,Vi,NONE
3055,2,查查,Vt,NONE
3055,2,漏發,N,NONE
3055,2,說道,Vt,NONE
3055,2,假人,N,NONE
3055,2,流程,N,NONE
3056,2,算得上,Vt,NONE
3056,2,紫薇,N,NONE
3056,2,招來,Vt,NONE
3056,2,打工,Vi,NONE
3056,2,透氣,Vi,NONE
3058,2,喧嘩,Vi,NEGATIVE
3058,2,限於,Vt,NEGATIVE
3059,2,收錄,Vt,NONE
3059,2,贊成,Vt,POSITIVE
3059,2,玉皇閣,N,NONE
3062,2,不以為然,Vi,NEGATIVE
3062,2,楷模,N,NONE
3062,2,團結,Vt,POSITIVE
3062,2,湖店,N,NONE
3065,2,六峰,N,NONE
3065,2,少見多怪,Vi,NEGATIVE
3065,2,繳納,Vt,NONE
3066,2,三門峽,N,NONE
3069,2,二星半,N,NONE
3069,2,空關,N,NONE
3069,2,大院,N,NONE
3069,2,泛出,Vt,NONE
3069,2,計,N,NONE
3069,2,東翼,N,NONE
3069,2,宰客,N,NONE
3069,2,吃素,Vi,NONE
3069,2,桑塔納,N,NONE
3069,2,洗髮,N,NONE
3069,2,西翼,N,NONE
3069,2,要價,Vt,NONE
3069,2,自帶洗髮水,N,NONE
3069,2,平遙,N,NONE
3069,2,攔車,Vi,NONE
3069,2,通行費,N,NONE
3069,2,王家,N,NONE
3069,2,霉斑,N,NONE
3069,2,店不,N,NONE
3069,2,飛來橫禍,N,NEGATIVE
3069,2,浴液,N,NONE
3069,2,夏利,N,NONE
3069,2,麗澤,N,NONE
3071,2,額免單,N,NONE
3071,2,殘餘物,N,NONE
3071,2,唱到,Vt,NONE
3071,2,美容,N,NONE
3071,2,蹦迪,N,NONE
3071,2,懷仁,Vi,NONE
3071,2,甲醛,N,NONE
3072,2,歌奏家,N,NONE
3072,2,高音,N,NONE
3072,2,感化,Vt,POSITIVE
3072,2,!!!!,Vt,NONE
3072,2,獻上,Vt,POSITIVE
3072,2,五彩繽紛,Vi,POSITIVE
3073,2,硬幣,N,NONE
3073,2,轉換,Vt,POSITIVE
3073,2,替換,Vt,NONE
3073,2,後備,A,NONE
3073,2,天明,Vi,NONE
3073,2,應有,A,POSITIVE
3073,2,呼嚕,N,NONE
3073,2,水器,N,NONE
3074,2,感興趣,Vi,POSITIVE
3074,2,沙子,N,NONE
3074,2,議價,Vi,NONE
3074,2,紙筒,N,NONE
3074,2,軸,N,NONE
3074,2,依賴症,N,NONE
3074,2,干飯,N,NONE
3074,2,不見了,Vi,NONE
3074,2,阮,N,NONE
3074,2,卷紙,N,NONE
3074,2,頭一晚,N,NONE
3074,2,洱海,N,NONE
3074,2,患者,N,NEGATIVE
3074,2,歇歇腳,Vi,NONE
3074,2,煮飯,Vi,NONE
3074,2,鞋撐,N,NONE
3074,2,稀飯,N,NONE
3074,2,停運,N,NONE
3074,2,下關,N,NONE
3076,2,螺絲,N,NONE
3076,2,橫條,N,NONE
3076,2,遲緩,Vi,NEGATIVE
3076,2,把手,N,NONE
3076,2,痛心,Vt,NEGATIVE
3076,2,衝鼻,N,NONE
3076,2,招全,N,NONE
3076,2,雜音,N,NONE
3076,2,無異,Vt,POSITIVE
3076,2,說完,Vt,NONE
3076,2,伴隨,Vt,NONE
3076,2,止渴,Vi,NONE
3076,2,顯像管,N,NONE
3076,2,飲甄,N,NONE
3076,2,吹噓,Vt,NEGATIVE
3076,2,暈頭轉向,Vi,NONE
3078,2,目睹,Vt,POSITIVE
3078,2,奇跡,N,POSITIVE
3079,2,硬說,Vt,NONE
3080,2,比超低,Vi,NONE
3082,2,攜程定過,Vt,NONE
3083,2,迎來,Vt,NONE
3083,2,連通,Vt,NONE
3083,2,雪花,N,NONE
3083,2,菜油,N,NONE
3083,2,殘缺,Vi,NONE
3083,2,截然,ADV,POSITIVE
3083,2,邁過,Vt,NONE
3083,2,怒火,N,NEGATIVE
3083,2,單面,N,NONE
3083,2,本子,N,NONE
3083,2,一口咬定,Vt,NEGATIVE
3083,2,大步,N,POSITIVE
3083,2,拎包,N,NONE
3083,2,巨鉹,N,NONE
3083,2,人情,N,POSITIVE
3083,2,回地,N,NONE
3083,2,身邊,N,NONE
3083,2,鈔票,N,NONE
3083,2,邁出,Vt,POSITIVE
3083,2,燕趙,N,NONE
3083,2,婉拒,Vt,NEGATIVE
3083,2,氣暈,Vi,NONE
3083,2,找給,Vt,NONE
3083,2,緩台,N,NONE
3083,2,篩選,Vt,NONE
3083,2,押金單,N,NONE
3083,2,外加,Vt,NONE
3083,2,忠誠,Vi,POSITIVE
3084,2,提心吊膽,Vi,NEGATIVE
3084,2,洗液,N,NONE
3084,2,掙錢,Vi,NONE
3085,2,水泥,N,NONE
3085,2,退錢,Vi,NONE
3085,2,丟到,Vt,NONE
3085,2,奇大,Vi,NONE
3085,2,消毒水,N,NONE
3087,2,住久,N,NONE
3087,2,滅蚊,N,NONE
3088,2,變價,N,NONE
3088,2,佳麗,N,NONE
3088,2,破破,Vi,NONE
3089,2,雲龍湖,N,NONE
3089,2,壓住,Vt,NONE
3090,2,住嘉利,N,NONE
3090,2,冷清清,Vi,NONE
3091,2,雲龍,N,NONE
3095,2,邢台市,N,NONE
3095,2,水下,N,NONE
3096,2,毛兒,N,NONE
3098,2,權力,N,POSITIVE
3098,2,味精,N,NONE
3098,2,安吉,N,NONE
3098,2,叉路,N,NONE
3098,2,感應到,Vt,NONE
3098,2,通風機,N,NONE
3098,2,高架橋,N,NONE
3098,2,馬力,N,NONE
3098,2,感應器,N,NONE
3098,2,加大,Vt,POSITIVE
3098,2,買一送一,Vi,NONE
3098,2,抵禦,Vt,NEGATIVE
3098,2,排風,N,NONE
3098,2,歎為觀止,Vi,NONE
3099,2,爆滿,Vi,POSITIVE
3099,2,降價,Vi,NEGATIVE
3099,2,變動,Vt,NEGATIVE
3099,2,定房,N,NONE
3099,2,拉薩,N,NONE
3099,2,抽空,ADV,NONE
3100,2,四川人,N,NONE
3100,2,初,ADV,NONE
3100,2,事項,N,NONE
3101,2,印子,N,NONE
3101,2,圓珠筆,N,NONE
3101,2,無效,Vi,NEGATIVE
3101,2,申辯,Vt,NONE
3101,2,招牌,N,NONE
3102,2,消滅,Vt,NEGATIVE
3103,2,聯眾打,Vt,NONE
3103,2,走入,Vt,POSITIVE
3103,2,嗚嗚,ADV,NONE
3103,2,奇快,Vi,NONE
3103,2,長長,Vi,NONE
3103,2,架,Vt,NONE
3103,2,效,N,NONE
3103,2,太空,N,NONE
3103,2,掌,N,NONE
3103,2,膽戰心驚,Vi,NEGATIVE
3103,2,口渴,Vi,NEGATIVE
3103,2,腳手,N,NONE
3103,2,益,N,NONE
3103,2,庫房,N,NONE
3103,2,鑽聲,N,NONE
3103,2,發癢,Vi,NONE
3103,2,砸,Vt,NONE
3103,2,為啥,ADV,NONE
3104,2,譽興,Vi,NONE
3104,2,黑斑,N,NONE
3105,2,拋開,Vt,NONE
3105,2,信任度,N,NONE
3107,2,弦,N,NONE
3107,2,收銀台,N,NONE
3107,2,頭腦,N,NONE
3107,2,詐騙,Vt,NONE
3108,2,修身,Vi,NONE
3108,2,消過,Vt,NONE
3108,2,養性,Vi,NONE
3108,2,有利於,Vt,POSITIVE
3110,2,綠博院,N,NONE
3110,2,拿回來,Vt,NONE
3110,2,索福特,N,NONE
3111,2,６樓,N,NONE
3111,2,５樓,N,NONE
3111,2,升降機,N,NONE
3111,2,嗅到,Vt,NONE
3111,2,付出,Vt,NEGATIVE
3111,2,阻擋,Vt,NEGATIVE
3111,2,水花,N,NONE
3111,2,地板處,N,NONE
3112,2,豐台區,N,NONE
3113,2,就算,Vi,NONE
3114,2,泛黃,Vi,NONE
3114,2,儘是,Vt,NONE
3114,2,望過去,Vi,NONE
3114,2,開裂,Vi,NONE
3115,2,史自終臉,N,NONE
3115,2,麻將桌,N,NONE
3115,2,重來,Vi,NONE
3115,2,擠擠,Vt,NONE
3115,2,擔任,Vt,POSITIVE
3115,2,不言而喻,Vi,POSITIVE
3115,2,惹火,Vi,NONE
3115,2,按散客,N,NONE
3115,2,抬起來,Vi,NONE
3116,2,費解,Vi,NEGATIVE
3117,2,點評區,N,NONE
3117,2,街面,N,NONE
3117,2,住戶,N,NONE
3118,2,故里,N,NONE
3118,2,窗均,N,NONE
3118,2,亨,N,NONE
3118,2,紹興,N,NONE
3118,2,商販,N,NONE
3118,2,不復,ADV,NEGATIVE
3118,2,車伕,N,NONE
3118,2,膽小,Vi,NEGATIVE
3118,2,權衡,Vt,NONE
3118,2,截然不同,Vi,NONE
3118,2,魯迅,N,NONE
3118,2,老宅,N,NONE
3118,2,計劃好,Vt,NONE
3118,2,民宅,N,NONE
3119,2,三思,Vi,NONE
3119,2,修修,Vt,NONE
3119,2,碎,Vi,NONE
3129,2,搞掂,Vt,NONE
3129,2,發脾氣,Vi,NEGATIVE
3129,2,中午點,N,NONE
3129,2,搞不好,ADV,NONE
3129,2,搞好,Vt,NONE
3129,2,案,N,NONE
3131,2,有求必應,Vi,POSITIVE
3131,2,3星半,N,NONE
3132,2,加熱,Vi,NONE
3132,2,石沉,N,NONE
3132,2,敷衍,Vt,NONE
3132,2,基,N,NONE
3132,2,試想,Vt,NONE
3132,2,包場,N,NONE
3132,2,中學,N,NONE
3132,2,半天半,N,NONE
3132,2,偌大,A,NONE
3132,2,舉辦,Vt,POSITIVE
3132,2,上飯,N,NONE
3132,2,放盜鏈,N,NONE
3132,2,勞累,Vi,NEGATIVE
3133,2,行李車,N,NONE
3133,2,國是,N,NONE
3133,2,括號,N,NONE
3133,2,富陽,N,NONE
3133,2,奢望,Vt,NEGATIVE
3133,2,遵守,Vt,POSITIVE
3133,2,常年,ADV,NONE
3133,2,星號,N,NONE
3136,2,酒水,N,NONE
3136,2,備,Vt,NONE
3136,2,預備,Vt,POSITIVE
3138,2,晦氣,Vi,NONE
3139,2,分辨,Vt,NONE
3139,2,拿起來,Vi,NONE
3139,2,鮮明,Vi,POSITIVE
3139,2,撕開,Vt,NONE
3139,2,標識,N,POSITIVE
3140,2,改改,Vt,NONE
3141,2,拆騰,N,NONE
3141,2,充斥,Vi,NEGATIVE
3141,2,抹布,N,NONE
3142,2,歸物業管,N,NONE
3142,2,下車場,N,NONE
3142,2,自家車,N,NONE
3142,2,目標,N,POSITIVE
3142,2,物業,N,NONE
3142,2,面目全非,Vi,NONE
3144,2,丈夫,N,NONE
3144,2,大鬧,Vi,NEGATIVE
3144,2,奸,Vi,NONE
3144,2,捉,Vt,NONE
3144,2,少婦,N,NONE
3146,2,不實,Vi,NEGATIVE
3146,2,前因後果,N,NONE
3146,2,差評,N,NONE
3146,2,考核,N,NONE
3146,2,詳盡,Vi,POSITIVE
3146,2,網管,N,NONE
3146,2,衝突,N,NEGATIVE
3146,2,爭執,N,NEGATIVE
3146,2,上網線,N,NONE
3146,2,斷章,N,NONE
3146,2,歪曲,Vt,NEGATIVE
3146,2,測試,N,NONE
3146,2,語調,N,NONE
3146,2,音程,N,NONE
3146,2,力度,N,NONE
3146,2,柔和,Vi,POSITIVE
3146,2,均衡,Vt,POSITIVE
3149,2,搖地動,Vi,NONE
3149,2,中途,N,NONE
3150,2,證大麗笙,N,NONE
3150,2,喊,Vt,NONE
3150,2,連背身,N,NONE
3150,2,重疊,Vi,NONE
3150,2,宿州匯源,N,NONE
3150,2,認認,Vt,NONE
3150,2,預付權,N,NONE
3150,2,話題,N,NONE
3152,2,台板,N,NONE
3153,2,1窗,N,NONE
3153,2,汽車聲,N,NONE
3158,2,兼職,Vi,NONE
3159,2,放亮,Vt,NONE
3159,2,花去,Vt,NONE
3159,2,目錄,N,NONE
3159,2,污物,N,NEGATIVE
3159,2,產物,N,NONE
3159,2,大客車,N,NONE
3159,2,牆角,N,NONE
3159,2,推薦員,N,NONE
3159,2,咫尺,N,NONE
3159,2,斑,N,NONE
3159,2,遺留下,Vt,NONE
3159,2,打聽到,Vt,NONE
3159,2,啟用,Vt,POSITIVE
3159,2,纍纍,Vi,NONE
3159,2,最為,ADV,NONE
3159,2,管理員,N,NONE
3160,2,墊地,N,NONE
3161,2,車壞,N,NONE
3162,2,動彈,Vi,NONE
3162,2,上算,Vi,NONE
3162,2,加床,N,NONE
3163,2,老爺們,N,NONE
3163,2,千島,N,NONE
3163,2,現況,N,NONE
3163,2,半山腰,N,NONE
3163,2,報以,Vt,NONE
3163,2,葉君健,N,NONE
3163,2,弄錯,Vt,NEGATIVE
3163,2,擔誤,Vt,NONE
3163,2,宋村,N,NONE
3163,2,耍蠻,Vt,NONE
3163,2,歉,N,NONE
3163,2,這廝,N,NONE
3163,2,方飛,N,NONE
3163,2,歉疚,Vi,NONE
3164,2,須,ADV,NONE
3167,2,檯布,N,NONE
3170,2,胡亂,ADV,NEGATIVE
3170,2,刪,Vt,NONE
3170,2,問到,Vt,NONE
3170,2,默認,Vt,NEGATIVE
3170,2,獲得,Vt,POSITIVE
3170,2,意,N,NONE
3170,2,刪掉,Vt,NEGATIVE
3170,2,不需,ADV,NEGATIVE
3171,2,連鎖店,N,NONE
3171,2,及格,Vi,POSITIVE
3171,2,老油條,N,NEGATIVE
3174,2,黑印,N,NONE
3174,2,床品,N,NONE
3175,2,門童邦,N,NONE
3175,2,邦,N,NONE
3175,2,做出來,Vi,NONE
3175,2,競收,Vt,NONE
3177,2,蟲蟲,N,NONE
3179,2,比美,Vt,NONE
3179,2,惡偏,Vi,NONE
3180,2,著涼,Vi,NONE
3180,2,徒,ADV,NONE
3180,2,鴨絨,N,NONE
3182,2,設施台,N,NONE
3184,2,常事,N,NONE
3184,2,批准,Vt,POSITIVE
3184,2,拍桌子,Vi,NONE
3184,2,不了了之,Vi,NEGATIVE
3185,2,古兜,N,NONE
3185,2,四時,N,NONE
3185,2,酒店車,N,NONE
3185,2,新會,N,NONE
3185,2,崖南,N,NONE
3186,2,清淨劑,N,NONE
3186,2,無菸,Vi,NONE
3186,2,泥巴,N,NONE
3186,2,噴,Vt,NONE
3186,2,洗衣機,N,NONE
3186,2,嚇一跳,Vi,NEGATIVE
3186,2,散掉,Vi,NONE
3186,2,拿掉,Vt,NEGATIVE
3186,2,錯房卡,N,NONE
3186,2,菸灰缸,N,NONE
3187,2,列舉,Vt,POSITIVE
3187,2,寒冬,N,NONE
3187,2,呼氣,Vi,NONE
3187,2,凍死,Vt,NONE
3187,2,划不來,Vi,NONE
3187,2,烏龜,N,NONE
3187,2,強勁,Vi,POSITIVE
3187,2,事物,N,NONE
3187,2,弱點,N,NEGATIVE
3190,2,沉沉,Vi,NONE
3190,2,難說,Vt,NEGATIVE
3190,2,大媽級,N,NONE
3190,2,倒退,Vi,NEGATIVE
3191,2,這麼著,ADV,NONE
3193,2,印出來,Vi,NONE
3193,2,制度,N,NONE
3193,2,明細單,N,NONE
3193,2,加蓋,Vt,NONE
3194,2,複印,Vt,NONE
3194,2,樹苗,N,NONE
3194,2,飄楊,N,NONE
3194,2,氣候,N,NONE
3194,2,清單,N,NONE
3194,2,開麼,N,NONE
3194,2,移動,Vt,NONE
3195,2,啥年,N,NONE
3196,2,賤,Vi,NONE
3196,2,送風,Vi,NONE
3196,2,禁止,Vt,NEGATIVE
3196,2,機動車,N,NONE
3196,2,調度,Vt,NONE
3201,2,燙傷,Vt,NEGATIVE
3202,2,腳印,N,NONE
3202,2,暈４,Vi,NONE
3202,2,其實不然,Vi,NONE
3203,2,圬跡,N,NONE
3204,2,臨界,A,NONE
3204,2,觀瞻,N,NONE
3204,2,泥湯,N,NONE
3204,2,情話,N,NONE
3204,2,小販,N,NONE
3204,2,巨吵,N,NONE
3205,2,入庫,Vi,NONE
3205,2,四巾,N,NONE
3205,2,庫,N,NONE
3205,2,帶走,Vt,POSITIVE
3205,2,出聲,Vi,NONE
3205,2,噴頭水,N,NONE
3205,2,分區,N,NONE
3205,2,超時,Vi,NONE
3205,2,稍加,ADV,NONE
3205,2,遊覽完,Vt,NONE
3210,2,姑娘,N,NONE
3210,2,雙標,N,NONE
3210,2,抗,Vt,NONE
3210,2,扛,Vt,NONE
3210,2,沉,Vi,NONE
3211,2,電線,N,NONE
3211,2,裸露,Vt,NONE
3212,2,蜘蛛,N,NONE
3213,2,大夫,N,NONE
3213,2,離春熙路,N,NONE
3213,2,毛巾袋,N,NONE
3213,2,扭,Vt,NONE
3213,2,抗菌,Vi,NONE
3213,2,突,ADV,NONE
3214,2,迷你房,N,NONE
3220,2,尼盛萬麗,N,NONE
3223,2,新金山,N,NONE
3223,2,混擾,Vi,NONE
3224,2,起價,Vt,NONE
3224,2,提價,N,NONE
3225,2,包涵,Vt,NONE
3225,2,院落,N,NONE
3226,2,定到,Vt,NONE
3226,2,定過,Vt,NONE
3226,2,強迫,Vt,NEGATIVE
3226,2,引誘,Vt,NEGATIVE
3226,2,騰房,N,NONE
3227,2,到期,Vi,POSITIVE
3231,2,按摩池,N,NONE
3231,2,不周,Vi,NONE
3231,2,網線壞,N,NONE
3231,2,氣瘋,N,NEGATIVE
3231,2,不休,Vi,NEGATIVE
3231,2,勤奮,Vi,POSITIVE
3231,2,深航,N,NONE
3231,2,打樁機,N,NONE
3231,2,不悅,Vi,NEGATIVE
3231,2,香爐,N,NONE
3231,2,身心,N,NONE
3231,2,回想,Vt,NONE
3231,2,包裝好,Vt,NONE
3231,2,偏巧,ADV,NONE
3231,2,獲悉,Vt,POSITIVE
3231,2,捂,Vt,NONE
3231,2,跑過來,Vi,NONE
3231,2,髮箍,Vt,NONE
3231,2,眼睜睜,ADV,NONE
3231,2,禮拜,N,NONE
3231,2,橙子,N,NONE
3231,2,套上,Vt,NONE
3231,2,處事,Vi,NONE
3231,2,引到,Vt,NONE
3232,2,超土,N,NONE
3232,2,湖畔,N,NONE
3232,2,看法,N,NONE
3232,2,搜到,Vt,NONE
3232,2,尊爵,N,NONE
3232,2,馬可波羅,N,NONE
3233,2,重物,N,NONE
3233,2,惡臭,N,NEGATIVE
3233,2,客房門,N,NONE
3233,2,電機,N,NONE
3233,2,作嘔,Vi,NEGATIVE
3233,2,敲擊,Vt,NONE
3233,2,訂金,N,NONE
3233,2,住多,N,NONE
3234,2,短褲,N,NONE
3234,2,前一天,N,NONE
3236,2,簽證,N,NONE
3237,2,燥熱,Vi,NONE
3237,2,糖霜,N,NONE
3237,2,發毛,Vi,NONE
3237,2,笨,Vi,NONE
3239,2,涼台,N,NONE
3239,2,費力,Vi,NEGATIVE
3240,2,發大火,N,NONE
3241,2,宏偉,Vi,POSITIVE
3242,2,多難,Vi,NONE
3242,2,受有,Vt,NONE
3242,2,噴出,Vt,NEGATIVE
3243,2,溫泉票,N,NONE
3243,2,淡薄,Vi,NEGATIVE
3243,2,怒斥,Vt,NEGATIVE
3243,2,名為,Vt,NONE
3243,2,按理,ADV,NONE
3244,2,連車,N,NONE
3245,2,煞筆,N,NONE
3245,2,裝傻,Vi,NONE
3245,2,出言不遜,Vi,NEGATIVE
3245,2,充愣,Vi,NONE
3245,2,遲早,ADV,NONE
3245,2,接入,Vt,NONE
3246,2,沉默,Vi,NEGATIVE
3246,2,操心,Vt,NEGATIVE
3246,2,不善,Vi,NEGATIVE
3246,2,陷阱,N,NEGATIVE
3246,2,踏,Vt,NONE
3246,2,糟蹋,Vt,NEGATIVE
3246,2,踏米,N,NONE
3246,2,泡完,Vt,NONE
3246,2,礦物質,N,NONE
3246,2,溫泉池飯,N,NONE
3246,2,不倫不類,Vi,NEGATIVE
3246,2,遮風,Vi,NONE
3246,2,盤算,Vt,NONE
3246,2,時日,N,NONE
3246,2,限時,ADV,NONE
3246,2,冷颼颼,Vi,NONE
3246,2,孤棄,Vt,NONE
3246,2,長此以往,ADV,NONE
3246,2,溫泉池,N,NONE
3246,2,澡堂,N,NONE
3246,2,輕輕,Vi,NONE
3246,2,措手不及,Vi,NEGATIVE
3246,2,照料,Vt,NONE
3246,2,葫蘆,N,NONE
3246,2,毀壞,Vt,NEGATIVE
3246,2,忽閃,Vi,NONE
3246,2,預算,N,NONE
3246,2,喝水,Vi,NONE
3246,2,篷子,N,NONE
3246,2,估摸,Vt,NONE
3246,2,簡而言之,ADV,NONE
3246,2,跑回,Vt,NONE
3246,2,內涵,N,NONE
3246,2,維持,Vt,NEGATIVE
3249,2,期望值,N,NONE
3252,2,縣級市,N,NONE
3252,2,代客,Vt,NONE
3252,2,龍巖,N,NONE
3253,2,爭不過,Vt,NEGATIVE
3253,2,２月,N,NONE
3253,2,９日,N,NONE
3253,2,硬實,Vi,NONE
3253,2,走來,Vi,NONE
3253,2,芝麻球,N,NONE
3253,2,住後感,N,NONE
3253,2,清潔液,N,NONE
3253,2,１０日,N,NONE
3253,2,淡黃色,N,NONE
3253,2,聲吞氣,N,NONE
3253,2,主持,Vt,POSITIVE
3253,2,全,N,NONE
3253,2,眼界,N,NONE
3253,2,寰島海底,N,NONE
3253,2,海口,N,NONE
3253,2,議論,Vt,NEGATIVE
3253,2,領略到,Vt,NONE
3253,2,爭辨,Vt,NONE
3253,2,鍋,N,NONE
3253,2,鍾,N,NONE
3253,2,納稅人,N,NONE
3253,2,面目可憎,Vi,NEGATIVE
3253,2,啃人,Vt,NONE
3253,2,有償,A,NONE
3253,2,爛人,N,NEGATIVE
3253,2,白粥,N,NONE
3253,2,污,Vt,NONE
3253,2,自費品,N,NONE
3253,2,過日子,Vi,NONE
3253,2,搾菜,N,NONE
3253,2,高招,N,POSITIVE
3253,2,職責,N,POSITIVE
3253,2,海南省,N,NONE
3253,2,民宿,N,NONE
3253,2,競,ADV,NONE
3253,2,新年,N,NONE
3253,2,呆住,Vi,NONE
3254,2,相互,ADV,POSITIVE
3254,2,簽收,Vt,NONE
3254,2,交還,Vt,NEGATIVE
3254,2,疊成,Vt,NONE
3254,2,開出,Vt,POSITIVE
3254,2,瀑布,N,NONE
3255,2,副經理,N,NONE
3255,2,列,Vt,NONE
3255,2,房帳,N,NONE
3255,2,結房費,N,NONE
3255,2,簽署,Vt,POSITIVE
3255,2,交納,Vt,NONE
3255,2,管理費,N,NONE
3255,2,專用車,N,NONE
3255,2,單據,N,NONE
3257,2,俱,ADV,NONE
3257,2,侶,N,NONE
3257,2,苞,N,NONE
3257,2,丁?3,N,NONE
3257,2,唐,N,NONE
3257,2,崩濾,N,NONE
3257,2,境,N,NONE
3257,2,摟,Vt,NONE
3257,2,丁祑,N,NONE
3257,2,懶惰,Vi,NEGATIVE
3257,2,丁矯,N,NONE
3257,2,盡穨,Vt,NONE
3257,2,大腿,N,NONE
3257,2,□□,Vi,NONE
3257,2,砰,ADV,NONE
3260,2,堵住,Vt,NEGATIVE
3260,2,唱歌聲,N,NONE
3260,2,修到,Vt,NONE
3261,2,暈糊糊,Vi,NONE
3261,2,噪,Vi,NONE
3261,2,住所,N,NONE
3261,2,烏合之眾,N,NEGATIVE
3262,2,魚水之歡,N,NONE
3264,2,電視櫃,N,NONE
3264,2,打過去,Vi,NONE
3264,2,見著,Vt,NONE
3264,2,呆板,Vi,NEGATIVE
3264,2,掛星,N,NONE
3264,2,列出來,Vi,NONE
3265,2,粗劣,Vi,NEGATIVE
3265,2,睡袋,N,NONE
3265,2,寒冷,Vi,NEGATIVE
3265,2,初冬,N,NONE
3265,2,閒居,Vi,NONE
3266,2,墓地,N,NONE
3267,2,亂說,Vt,NEGATIVE
3268,2,房費付,N,NONE
3269,2,無可,ADV,NEGATIVE
3270,2,南寧,N,NONE
3270,2,蚊,N,NONE
3270,2,共舞,Vi,NONE
3270,2,鼓風機,N,NONE
3271,2,進駐,Vt,NONE
3272,2,價超,N,NONE
3273,2,經濟類,N,NONE
3274,2,不圖,Vt,NONE
3274,2,基金,N,NONE
3274,2,離海,N,NONE
3276,2,腫,Vi,NONE
3276,2,屍體,N,NEGATIVE
3276,2,沾,Vt,NONE
3276,2,連張,N,NONE
3276,2,鮮血,N,NONE
3277,2,趕早,ADV,NONE
3278,2,聽得,Vt,NONE
3278,2,打手機,N,NONE
3278,2,對話,N,NONE
3278,2,背板,N,NONE
3279,2,睡褲,N,NONE
3279,2,搞清楚,Vt,NONE
3279,2,清點,Vt,NONE
3280,2,撒,Vt,NONE
3280,2,燙到,Vt,NONE
3280,2,自停,Vi,NONE
3282,2,聰明,Vi,POSITIVE
3282,2,烏煙瘴氣,Vi,NEGATIVE
3282,2,自說自話,Vi,NEGATIVE
3283,2,王道,N,NONE
3283,2,武漢,N,NONE
3286,2,肉菜,N,NONE
3287,2,轉移,Vt,POSITIVE
3288,2,呼籲,Vt,POSITIVE
3288,2,隨意性,N,NONE
3288,2,弊,N,NONE
3288,2,鏡,N,NONE
3288,2,一次性紙,N,NONE
3288,2,平靜,Vi,POSITIVE
3288,2,遲到,Vi,NEGATIVE
3288,2,蓮蓬,N,NONE
3288,2,挖掉,Vt,NEGATIVE
3288,2,揚長,Vi,NONE
3289,2,破書,N,NONE
3289,2,炸過,Vt,NONE
3289,2,凶凶,Vi,NONE
3289,2,黃頁,N,NONE
3289,2,反胃,Vi,NEGATIVE
3289,2,擦過,Vt,NONE
3289,2,不能不,ADV,POSITIVE
3289,2,書,N,NONE
3289,2,是非,N,NONE
3289,2,迷你型,N,NONE
3289,2,漆黑,Vi,NONE
3289,2,不見了書,N,NONE
3289,2,壓金,N,NONE
3289,2,收據,N,NONE
3289,2,目的性,N,NONE
3289,2,炮彈,N,NONE
3291,2,份內,A,NONE
