Serial,Aspect,Opinion(List)
205,酒店,一直可以_闹_安静_很美_正好有_有_不够_看到_看_住_在所难免_住_很大_适合_算_很不错_看_很是_看_高_看_全_很全面_白渡桥_取静_真正_也是_下次要_可能_到_最美_才能_来_陈旧_得23_不错_挡_不能_有_还会_但是起码_有_
192,服务,实在是_气愤_让_
923,系统,
203,处罚,
188,会员卡,住_说明_不满意_就搬到_
796,下课,维持_排开_不清楚_就是_实在是_随处可_没有设置_小小_将销售_后到_说_卖_上下客_先后顺序_还是_分别停_让_销售_也置之不理_销售_究竟是_怂恿_根本没有_住_全站_一样_可加入_经常是_打车_也是_排队_最大_小_先来_都有_不知道_起_见_提供_
434,交通,很响_是_这样可以_选_要_很方便_建议_一定要_尤其半夜路_方便_很大_远离点_出现_入住_
931,麦当劳,免费送_至_点餐可_是_出_便是_
69,电视,不可以_贴_好用_打开_不知道_
103,业期,坐_只有_不畅_左肩膀靠_都没有_卫生间糟糕_还可以_排水_可怜_也小_而且放洗_发液_靠_透_
571,出租车,最方便_比较少_办事_是_但去_
950,零分,给_明明含_居然早上_大清早冒_买_还是_可以_不肯_选_出去_不知道_太差_
874,冷,在加_又等_没_回复_打到_没回_去_
649,东林,买_顺便搞_不错_可以_SHOPPING_帮_挺美_
628,携程,没有预定_
887,饮料路,喝_还准备_
634,小吃,即可_大_不远_走路_距_
944,地点,很方便_太近_去_也是_比较麻烦_让_宰_被_唯一_竟然打_走路_就是_
356,时间,长_长期没有_已经发_
224,人性,不好_
109,字,烂_实在烂_
675,位置,都能_记住_
793,宾馆,说_好像是_开_
724,总台,没_又等_回复_
859,吉林省,
125,宰客,
931,房间,出_便是_是_
265,酒店,很好_不满_不理想_是_比较一般_不是_比较令_希望_能够_改进_
77,服务员,打扫_敲门_是_拉_又来_说_
408,人员,想_都学_做_看_模仿_打扫_出来_不勤于_太差_不像_
517,位置,推荐_去_很不错_住_比较合适_
53,门童,没有_顶_拦_有些不好意思_客气_帮_离开_走出_接近_
45,单层,预定_比较敏感_
820,饮料,喝_
44,酒店,但生_不敢_较贵_声称_光打_炒_炒_应_有_很远_喝_非常差_非要_说_改点_却有_不新鲜_说_没有_就要_没有_应_有_上_
764,客人,下来_没有_坐_吃_改进_吃_需要_完_
580,设施,比较新_方便_去_有_还是_比较方便_
944,交通,
739,混乱,
467,宽带,有_倒是_免费_骚扰_
358,时候,只能_订_已经没有_
190,人民,坑_也要_
280,菜式,
115,房,灰色_很脏_是_没有_再住_很浓_是_不会_有_
988,国际,
545,右边,就是_过去_走_往前走_不要拐_小_往前左_一直走_挂_继续_遵义路_
960,子外,可以_备用_还有_都盖_
864,房价,偏贵_
29,影剧院,
566,胡同,找_不着_
746,当地,多够_要_预定_没有到_到_酒店安排_吃_送到_有_不错_出发_开始_了解_
770,阴险,下来_传承_没别_
312,大街,更好_应该_不算_还有_同等_算满意_高_
268,告知,就把_没走_租给_
190,工程师,是_才能_来_气死_想_是_说_这样骗_就算_是_打_告诉_同行_拿_这样_来_很好_结果过_信号_来_看看_又改口_说_要_过会_
565,层,是_顺_都没有_只能_有_不专业_有_找_还是_感觉_是_牵_甚至看到_大_
960,电话,下楼_实在找_不到_只得_去_
666,桶,提出_不满_还凑活_叫_换_晒_看_褥_打扫_不知道_很一般_不大_白_有_拖_退房_竟然告知_之后是_所谓_但是睡_被_这样_强_洁净_起来_推诿_有_打开_但是有_中年_刚进入_都没有_不掉_个别_晾晒_合适_无果_还算_小_答应_才是_扫把_不合适_很平_把_还是要_较重_不是_跑味_
791,清洗,看上去黑乎乎_除尘_小_令_不舒服_
324,位置,也可以_只有_
681,成都,而且显得_都是_这么可_很方便_不是_还会_可能_选择_比较有_旧_住_太小_有_
432,抽屉,无烟处理_就是_
935,酒店,没_那么小气_
115,服务,得到_相差_很浓_优秀_不会_再住_是_是_有_没有_住_很脏_好远_是_灰色_
577,口站,很近_
15,歉意,欢迎_再次光临_
399,清洗,看上去黑乎乎_不舒服_除尘_小_令_
451,设施,可以_较高_有_比较旧_入住_临_还是秉持_
921,服务,没有送餐_说_服务_
906,效果,略微差_有_过来_明显_传_开关_
435,楼,更没有_开_休息_帮忙_不敢_不满意_
984,地板,不好_看到_变_感觉_怎么好_上当_开_很湿_综合_
863,水,已生_是_
545,价格,差_优惠_太小_携程_低_补充_携程_再能_点评_给_非常好_
317,广场,绝对是_
26,理论,退_不管_只住_说_
194,防滑垫,把_一碰_整个脱落_总控制_便会_没有_
618,条件,比较合理_好_不足_不高_高_加上没有_简洁_比较安静_温馨_
824,产品,既可以_开_直接_也可以_烧_喝_提供_
489,房间,简陋_有_还是_很不错_还有_略显_
748,历史,打_是_开业_
528,照明,睹_很是_很旧_拉开_重回_不舒服_恶心_点点将_不知道_有_都放在_退房_留下_才看到_到_让_黑色_是_告诉_不忍目_死_
985,中心,害_说_长长_衣穿_光_只穿_还有_回答_置若罔闻_找_进入_找_不到_冷_不雅.太过分_问及_
921,桌子,放_也是_并无_
838,客户,表示_弄_司_不满_有_予以_洗脸_是_不通_正在剃须_无从投诉_后告知_有_口头道歉_予以_答应_将_共入住_是_极力要求_局部装修_好尴尬_就是_开始_仅仅报以_
116,旧,怎么干净_综合_使用_没敢_上当_不敢_淋_不好_也有_看到_发霉_有_使_容易漏水_连放冷水_冷水_变_很湿_怎么好_喝_开_感觉_
127,价,高_
602,进人,不理，_出来_敲门_让_出来_赶紧锁门_
887,房间,
375,装修,使用_不能_预定_没有提到_
428,卡用,要_就用_仔细想想_会_不知_是_不知_离开_不了_不会_提供_卡_给_
167,电视,没有_稍有陈旧_还行_
480,照片,找_不高兴_都有_倒_收费_回来_很是_很干净_都收费_公用_不是_却搪塞_付钱_携程_怕_都是_而是_害_不过话_还摆_不是_搞笑_满足_不怎么样_很失望_搪塞_怕_乱七八糟_说_没敢_
109,痕迹,又破_什么叫_不懂_小_
638,航班,到达_可_仍然收取_
690,时候,去_不能_住_
602,客人,卫生_走_如何保证_不想_是_耽误_
432,评论,请_谢谢_自觉好_
986,官员,这么差_没住_太适合_
434,声音,入住_选_一定要_要_出现_很响_这样可以_建议_远离点_
567,右手,小_挂_一直走_
171,点,比较好_很多_推荐_入住_
564,外表,过来_却熟视无睹_帮忙_内在_已陈旧_没有服务生_进_提行_
318,手工,很无奈_起来_设置_懂_设置_彻底解决_给_又要_是_直接可以_不能_不能_又要_上网_早点建立_事先说明_自找_懂_安排_
473,机会,还会_选择_
941,布置,还不错_
921,房间,
781,旅客,回来_看_很奇怪_混杂_买_拖_
89,房,随便选_拿_洗洁_加_不在_又说_原来_所以没有_这样_不想_多说_出来_脏_太清楚_直接请_说_主管_就出来_
438,总体,新_不是_一般_还是_来_所以感觉_很值_
676,室,一般_
818,房间,一般_就是_陈旧_很简陋_未_
500,路标,还算_可以_
581,门口,小_就是_
820,车上,喝_还有_冰镇_免费_
396,三星,要求_不行_
659,业务,reserved_Copyright_联系_
358,山西,进行_应该_上_还要_就看见_发帖子_故借鉴_实在深有_正想_不过看_出_小_住_刚回来_
943,商场,说_必须_没有买_去_干_买_是_可以_都告诉_结到_小_用_
347,象样,没得_选择_
737,总机,不熟悉_也分_说_不清_转礼_总算说_不知道_标志性_让_有_
324,介绍,
689,金沙滩,推荐_不放便_太差_吃饭_自带_
875,水煲,没洗_连倒_干净_还是_还有_有_都有_黑黑_出来_
140,价钱,只能_住_
693,大堂,决定_整洁_感谢_反馈_新_还送_星级_日常_还是做_是_还是_不大_促销_保持_有_中归_欢迎_看_顺利_将一如既往_出_挺温馨_搞_星级_再次下榻_再来_不错_但是感觉_衷心祝_非常干净_感觉_推出_
154,早点,要求_是_过高_可能_
739,礼貌,不打_也没_离地有_不引导_不得了_取煎_关_睡觉_太密封_抢_亮_下手_排队_就得手_到_
772,客人,
2,周边,还可以_
712,台灯,暗暗_晃_
555,大堂,很棒_送_房送_极差_非常好_隔壁_没有_吵醒_方便_从别出弄_不着_没有_很快_稍有陈旧_完全睡_被_很热情_就开工_来_还行_不错_有_也算_都有_说话_比较有_没有小_在装修_特地帮_非常丰盛_
53,菜单,选_
7,空调,半夜给_是_坏_冻醒_
388,别人,睡_IC卡_用_还是_迷迷糊糊_是_
62,视野,很好_入住_常被_非常值得_是_很好_就是_是_很好_很好_改进_有待_不是_惊醒_略显不足_可以_严重_俯瞰_有些狭小_符合_高架_入住_还有_有_
796,硬件,感觉_已经是_钻石级_住_叹_真正_是_舒服_入_携程_略微好_只是_有门共通_精美_真正_从来没有_同是_改变_做_先是_让_都是_让_临时住_挨_不行_一下子搬到_多付_
983,服务,马上下来_这么晚_又问_是_不是_必须_说_很臭_后来有_还叼_问_才下来_但到_不知_问_就被_男_而且被_不好_提醒_也没有_下来_
370,小姐,职业_得到_希望_可能_不够_专业_有_不小于_出_可能_会_这牵涉_到_住时_整夜发出_报修_没有_下水_影响_
218,星期,
983,小姐,又问_男_是_问_很臭_后来有_不是_还叼_不知_
60,价格,看到_同时结账_是_
55,样子,很有_是_平时价_不知道_背_大_那么舒服_不计较_不接_还是_接手_有_还行_怎么设定_是_看_不值_特价_
796,大车,永别_赚_铺_厚道_是_用_不会_去_流行词_要_
412,位置,口路_又折_为_相当远_是_不是_过_最后问_入住_回去_没有发现_是_
758,早餐,是_很好_吃_不到_较多_略显_但明档_
831,自助餐,还不错_
530,民航,下楼_联系_实在找_手试_发现_有点成旧_感觉_没有_于是想_用_只得_去_没有_有_找_入住_不到_
952,证据,有_
818,年代,未_
594,酒店,不知_只能_酒店去_每去_一样_欠_一样_收费确是_杀_越来越差_
684,购物,太小_较方便_
2,开关,控制_控制_制冷_热_
57,房间,
772,杂货店,购买_或拿_搞_用_收费_不高_反倒恼火_
89,供应,赔_开价_洗_有_总_结账_说_搞脏_不掉_就要_
836,购物,很方便_
139,自助餐,采用_是_
384,餐厅,满_有_住_觉得_还满_
309,宾馆,碰到_建议_能_关心_实在扫兴_灭绝_
626,房间,很不错_更高级_不上_可能比_
445,虚设,
192,人,气愤_
567,路,就是_往前走_不要拐_挂_过去_一直走_遵义路_继续_小_
656,感受,打_致歉_回家_过_说_惦记_
444,公司,不错_表扬_设置_把_
358,挡板,固定_只能_不能_是_一直摆动_
664,大海,整个是_花园式_
648,利益,考虑_星级_不符_
290,温差,带来_会_停业_开业_有_凉_较大_可能_深感_
309,人,入住_实在扫兴_块掉_掉_灭绝_闹鼠患_碰到_关心_较小_较重_回去_能_又是_可以_来_是_顶掉_建议_又爬_下来_通知_也罢了_一看_吊_小_下来_硕大_在于_倒无所谓_蹿_
838,房间,无从投诉_就是_口头道歉_予以_将_是_后告知_局部装修_弄_予以_洗脸_不通_极力要求_有_仅仅报以_不满_正在剃须_是_答应_开始_表示_好尴尬_司_
771,山,走路_即可_不远_
58,价格,感觉_没有看到_对_高_来_住_也是_起_非常遗憾_肯定会_再来_
903,酒店,提醒_注意_
368,麻花,才跑_对视_
452,房间,不清楚_太小_
767,门口,都赞_呆呆_
461,东西,建议_又好_把_玩_留着_又大_都没_又便宜_放_去_
656,上,造成_进行_提出_杜绝_再次_非常重视_反馈_给_开除_不利_进行_
769,酒店,配_不上_
602,瘦长,用_说担保_不会_
141,配置,使_等候_缩短_
329,路,要_不好_打车_走_好找_进去_
27,月,到达_安排_送餐_吃_还是_说_告诉_很晚_到_吃上_没开门_客气_顺便问_想_可以_
78,隔音,太差_就能_说话_听到_入_清晰_交谈_
789,电梯,很快_
915,市区,真是_进来_但中_多_说_飞_没注意_没好_唯一_远_开_没_就是_
840,商务,还算_干净_满意_
707,羽绒,有_够厚_很干净_
868,携程,退_告知_是_再入住_要求_预订_应该_还说_像是_宰_是_已经过_告知_补充_点评_收半天_问_借伞_是_总之感觉_价涨_结果被_也是_是否要_不会_说_并出示_要_后来说_住_要_说_补_是_住_是_取消_延住_被_
4,事,
614,房间,感觉_很大_不算_
253,平方,而且放洗_可怜_坐_都没有_发液_也小_左肩膀靠_靠_
595,口味,不好_
91,小伙子,大_失望_有_带_恶心_折_相信_无法容忍_是_看_是_打_就铺上_没有换_去_有_完全能_无法消除_令_例假_简单洗完_没有_是_再入住_就想_检查_摆平_就是_补充_有点过火_发生_睡_是否是_说_绝对是_是_简单_一下有_惊讶_竟然有_不是_拉掉_就能_就急_一起去_染_要求_好好检查_点评_住_吐_表示_最终解决_这么做_说_一看_多么让_请_发现_出来_好像是_
422,位置,住_还可以_是_不会_去_再安排_
846,全国,夸大_发现_有_离谱_星级_不算_
73,网站,后来给_完全对_不住_是_装修_大床_不会_变成_住_陈旧_差_预定_整理_调换_IN_不错_
677,方面,不合理_最差_完全感受_不到_还要_认为_是_充点评_受气．补_３３０元_
766,宾馆,翻纸_听_是_就听到_问_不熟悉_过来_估计_
943,小时,怀疑_必须_是_说_总_不了_不算_重新给_去_请_
75,标准,没吃_尤其是_住_做_煎蛋_老不再_
480,洗液,携程_说_不怎么样_怕_都收费_付钱_不是_回来_搞笑_怕_不过话_而是_害_没敢_很是_找_
269,星,是_油漆_更糟糕_没有_看到_剥落_肯定是_
483,卡片,
592,自己人,仔细核对_也好服务_好_打_还会_真的是_
376,布置,就是_服务_也不错_够_就是_就能_不错_送_自助_也不错_非常舒服_
356,净物,不知道_出来_有_就拿_吃粥_冰冷_水淋淋_泡_飞舞_没有_洗过_还有_用来_
673,门,供_偏长_更好_薄_偏低_薄_
133,预订,高级_签字_是_讲_住_没有_给_收回_晕_不同_卡刷_最后服务_忽悠_已结束_同意_拿出_是_拒绝_要_同意_买单_不细心_
182,地毯,湿_只是说明_都是_询问_到_湿_是_会_打电话_没感觉_
516,司机,不到_也找_浪费_
698,手续,完善_整洁_即可_不错_服务_直接进_
776,大堂,没找到_达标_可以_
84,携程,别住_
753,问题,并有_才承认_处理_反映_同意_原_收费_一再确认_修改_不负_是_不诚信_携程_是_在携程_
252,差价,玩_又折腾_出去_不合_争_赶时间_
520,五星,怎么评_是_也许是_
845,加床,给_换_终于结束_就没_搭理_住_调_并说_需要_才给_调换_是_
418,服务,比较一般_
618,服务,高_加上没有_不高_好_不足_
731,房间,太差_
554,饭店,要_表扬_非常服务_服务_快速有_有_星级_周到_
770,邻居,把_传承_没别_下来_
950,人,把_把_是_气愤_给_赶走_心寒_不知情_
865,服务,欢迎_衷心祝_再次下榻_顺利_
862,速度,比较差_直言批评_全面_召开_很吵_提出_反馈_进行_并决定_慢_不值_真的是_将开始_非常重视_非常感谢_
941,意思,赔_开价_就要_
388,时候,挨_居然打开_干_对不起_打搅_开_才说_大喝_
526,人,吃_饱_
98,酒店,健康_会_吃_刚住完_熏倒_有_是_要_再次被_回来_不会_赶上_砍价_差点被_入住_严重影响_吃_好像没_留下_开门_补充_甲_退房_有_点评_雷到.换_过高_刚开门_稍好_
200,天价,会_谈_不要_挺恐怖_有_不给_尝试_
473,服务,很好_
43,四步,隔_才去_基本是_还有_排出_都能_不隔音_很差_就是_听见_走到_做事_相同_在_住_主要考虑_很清楚_出来_用_临近_见面_
776,挂牌,没找到_可以_达标_
847,五星,是_过头_有_
486,客房,比较舒服_相信_小_是_觉得_让_再_住_不错_
933,小时,
5,客人,再撤_
737,吉林,住_能_不便宜_还不错_
519,时间,很长_没有_是_很不错_还是_临街_住_有_太大_比较安静_所以服务_
491,地上,瀑_太吓人_
70,选择,进行_希望_会_达到_使_并欢迎_包括_入住_今后有_深表_全新_好_满意_得到_再次光临_未能_尽心打造_能_入住_
